domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;47/1;1;  18931916;   1153275;0;4557;13367057;10131040;1;37886;15.2027;666396;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/1;1;  10631603;  10770333;0;671;3091524;684506;1;37886;0.885544;772978;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/1;1;  20045060;   7264063;0;3788;15165179;8074010;1;37886;13.4525;600185;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/1;1;  12323667;  18633560;0;5611;26710269;12979434;1;37886;21.591;601149;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/1;1;   1414566;  19805578;0;1896;6988481;4553542;1;37886;7.07349;643747;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;52/1;1;  23076190;  12942215;0;4047;22846391;5887027;1;37886;8.1574;721679;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/1;1;  16438080;  11062917;0;7794;36713634;14493297;1;37886;22.888;633228;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/1;1;  22728619;  18481298;0;9101;39788600;17481355;1;37886;26.4185;661710;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/1;1;   8043241;  23697422;0;3291;7618572;2945429;1;37886;4.16725;706804;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/1;1;  13879832;   5207904;0;4188;16584258;6717538;1;37886;10.9693;612395;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/1;1;  11775833;  15635946;0;6619;19971216;10874538;1;37886;17.1232;635077;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/1;1;   6308794;  16376131;0;10319;42953122;23830317;1;37886;35.2656;675738;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
