domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;47/1;1;    270771;   1673843;606489;3211;7556895;1937714;1;4416;3.93602;492303;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/1;1;   2657384;   1777886;865524;4465;11342639;2299119;1;4416;4.83079;475930;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/1;1;     95731;     37867;341603;1077;3732310;918668;1;4416;1.83673;500165;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/1;1;    518132;   1667850;584980;2920;7683474;1768008;1;4416;3.59491;491809;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/1;1;   2307373;    303269;503626;1561;5514232;1503360;1;4416;3.27304;459316;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;52/1;1;   1395776;    582082;792915;3821;11344549;2561128;1;4416;5.25668;487214;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/1;1;    973338;   2386314;1231747;5338;14763153;2672023;1;4416;5.43164;491937;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/1;1;   1677235;   1450945;317037;2942;6210146;1027387;1;4416;2.06352;497880;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/1;1;   2526862;    968256;94981;259;1037193;76697;1;4416;0.177343;432479;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/1;1;    219840;    466679;394032;1108;4425160;1169216;1;4416;2.50235;467247;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/1;1;   2616808;   1747076;1241665;5043;13917377;2695465;1;4416;5.46428;493288;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/1;1;   2141713;   1609497;616467;2166;6932874;1990509;1;4416;3.9937;498413;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;59/1;1;   1092055;   1854282;736534;2740;7727099;1682099;1;4416;3.51849;478074;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
