domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-pancake;unit;77/7;7;1 6 8 5 2 4 7 9 3 10;1 2 3 4 5 6 7 8 9 10;9;10;10;179;7;0;15;0.000531;337100;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;78/7;7;3 10 7 1 4 8 9 6 2 5;1 2 3 4 5 6 7 8 9 10;9;10;10;162;7;0;15;0.000492;329268;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;79/7;7;5 1 8 10 6 4 9 2 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;72;7;0;15;0.000257;280156;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;80/7;7;8 4 5 10 2 6 3 1 7 9;1 2 3 4 5 6 7 8 9 10;9;10;10;189;7;0;15;0.000554;341155;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;81/7;7;6 2 5 10 3 7 4 9 8 1;1 2 3 4 5 6 7 8 9 10;9;10;10;178;7;0;15;0.000533;333959;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;82/7;7;6 3 8 7 4 9 1 10 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;127;7;0;15;0.000399;318296;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;83/7;7;2 10 3 9 8 6 4 1 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;87;7;0;15;0.000293;296928;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;84/7;7;4 2 9 7 3 10 5 8 1 6;1 2 3 4 5 6 7 8 9 10;10;11;11;186;7;0;15;0.000552;336957;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;85/7;7;8 1 5 6 2 10 4 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;77;7;0;15;0.000286;269231;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;86/7;7;9 5 8 3 4 6 10 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;215;6;0;15;0.000609;353038;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;87/7;7;6 3 7 1 5 10 4 9 8 2;1 2 3 4 5 6 7 8 9 10;9;10;10;242;7;0;15;0.000676;357988;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;88/7;7;6 4 1 9 8 2 10 3 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;268;7;0;15;0.000757;354029;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;89/7;7;2 8 5 3 1 7 6 10 4 9;1 2 3 4 5 6 7 8 9 10;9;10;10;179;7;0;15;0.000523;342256;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;90/7;7;3 6 10 5 1 9 8 4 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;96;7;0;15;0.000333;288288;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;91/7;7;6 9 3 8 1 5 7 10 2 4;1 2 3 4 5 6 7 8 9 10;10;11;11;80;7;0;15;0.000277;288809;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;92/7;7;8 5 6 10 3 9 4 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;298;7;0;15;0.000844;353081;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;93/7;7;8 6 4 5 3 9 2 10 7 1;1 2 3 4 5 6 7 8 9 10;9;10;10;145;7;0;15;0.000467;310493;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;94/7;7;5 7 2 6 1 8 3 9 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;77;7;0;15;0.000264;291667;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;95/7;7;4 10 6 8 3 9 5 7 1 2;1 2 3 4 5 6 7 8 9 10;9;10;10;164;7;0;15;0.000506;324111;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;96/7;7;4 10 1 8 7 9 6 3 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;105;7;0;15;0.000343;306122;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;97/7;7;10 3 8 6 1 2 9 4 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;145;7;0;15;0.00046;315217;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;98/7;7;10 4 7 1 8 6 2 9 3 5;1 2 3 4 5 6 7 8 9 10;10;11;11;148;7;0;15;0.000457;323851;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;99/7;7;6 9 5 8 2 7 3 1 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;68;7;0;15;0.000242;280992;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;0/8;8;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;114;8;0;15;0.000375;304000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/8;8;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;11;11;289;3;0;15;0.000816;354167;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/8;8;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;91;8;0;15;0.000302;301325;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/8;8;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;213;8;0;15;0.000629;338633;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;4/8;8;4 1 5 2 8 6 10 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;174;8;0;15;0.000529;328922;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;5/8;8;2 1 8 6 4 9 5 3 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;97;8;0;15;0.000328;295732;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;6/8;8;9 1 6 4 3 8 10 2 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;214;8;0;15;0.000619;345719;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;7/8;8;3 5 2 10 8 9 4 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;203;8;0;15;0.000611;332242;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;8/8;8;4 7 2 9 5 3 6 10 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;153;8;0;15;0.000631;242472;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;9/8;8;1 9 6 10 4 2 5 7 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;116;8;0;15;0.000366;316940;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;10/8;8;6 4 3 7 10 8 2 5 1 9;1 2 3 4 5 6 7 8 9 10;9;10;10;58;8;0;15;0.000215;269767;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;11/8;8;1 7 9 4 2 5 6 3 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;165;8;0;15;0.0005;330000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;12/8;8;3 7 5 10 9 2 8 4 6 1;1 2 3 4 5 6 7 8 9 10;9;10;10;172;8;0;15;0.000531;323917;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;13/8;8;5 7 9 8 2 4 1 6 10 3;1 2 3 4 5 6 7 8 9 10;9;10;10;125;8;0;15;0.000394;317259;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;14/8;8;3 6 10 5 7 4 2 9 1 8;1 2 3 4 5 6 7 8 9 10;10;11;11;165;8;0;15;0.000521;316699;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;15/8;8;5 4 2 9 6 8 10 1 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;132;8;0;15;0.000403;327543;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;16/8;8;6 4 1 3 8 9 7 5 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;54;8;0;15;0.000205;263415;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;17/8;8;4 7 3 6 5 2 8 10 1 9;1 2 3 4 5 6 7 8 9 10;9;10;10;80;8;0;15;0.000299;267559;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;18/8;8;8 1 3 7 10 2 5 9 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;305;8;0;15;0.000881;346198;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;19/8;8;7 3 5 9 4 8 2 10 6 1;1 2 3 4 5 6 7 8 9 10;10;11;11;176;8;0;15;0.000543;324125;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;20/8;8;4 7 10 8 2 3 1 5 9 6;1 2 3 4 5 6 7 8 9 10;9;11;11;345;8;0;15;0.001026;336257;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;21/8;8;10 2 5 3 9 4 1 8 6 7;1 2 3 4 5 6 7 8 9 10;9;10;10;87;8;0;15;0.000308;282468;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;22/8;8;1 4 10 9 2 8 5 7 3 6;1 2 3 4 5 6 7 8 9 10;9;10;10;85;8;0;15;0.000298;285235;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;23/8;8;5 1 3 8 7 10 6 4 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;247;8;0;15;0.000698;353868;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;24/8;8;8 1 9 5 3 7 6 4 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;147;8;0;15;0.000452;325221;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;25/8;8;4 7 6 8 2 10 1 9 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;211;8;0;15;0.000642;328660;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;26/8;8;7 4 6 2 8 3 9 1 10 5;1 2 3 4 5 6 7 8 9 10;10;11;11;142;8;0;15;0.000442;321267;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;27/8;8;1 7 10 4 2 6 9 8 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;129;8;0;15;0.000396;325758;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;28/8;8;9 4 6 8 7 10 2 5 1 3;1 2 3 4 5 6 7 8 9 10;9;10;10;192;7;0;15;0.000567;338624;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;29/8;8;8 3 9 2 7 4 6 1 5 10;1 2 3 4 5 6 7 8 9 10;9;10;10;76;8;0;15;0.000267;284644;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;30/8;8;3 2 5 9 1 8 4 6 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;72;8;0;15;0.000271;265683;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;31/8;8;4 8 10 7 9 6 2 5 3 1;1 2 3 4 5 6 7 8 9 10;10;11;11;194;8;0;15;0.000578;335640;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;32/8;8;5 1 10 4 8 2 6 3 7 9;1 2 3 4 5 6 7 8 9 10;10;11;11;247;8;0;15;0.0008;308750;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;33/8;8;8 2 5 6 10 7 9 4 1 3;1 2 3 4 5 6 7 8 9 10;9;10;10;107;8;0;15;0.000354;302260;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;34/8;8;1 10 8 3 9 5 2 7 6 4;1 2 3 4 5 6 7 8 9 10;9;10;10;96;8;0;15;0.000325;295385;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;35/8;8;4 5 3 7 9 1 8 10 6 2;1 2 3 4 5 6 7 8 9 10;9;10;10;98;8;0;15;0.000334;293413;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;36/8;8;3 7 1 4 5 10 2 9 6 8;1 2 3 4 5 6 7 8 9 10;9;10;10;116;8;0;15;0.000372;311828;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;37/8;8;7 9 2 3 10 1 6 4 8 5;1 2 3 4 5 6 7 8 9 10;9;11;11;385;8;0;15;0.001068;360487;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;38/8;8;8 6 10 1 3 9 4 7 2 5;1 2 3 4 5 6 7 8 9 10;10;11;11;144;8;0;15;0.000453;317881;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;39/8;8;2 6 1 5 9 3 4 8 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;130;8;0;15;0.0004;325000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;40/8;8;3 9 5 8 2 7 1 6 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;99;8;0;15;0.000334;296407;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;41/8;8;8 1 9 3 6 7 10 5 2 4;1 2 3 4 5 6 7 8 9 10;9;10;10;63;8;0;15;0.000242;260331;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;42/8;8;3 10 2 4 7 9 8 5 1 6;1 2 3 4 5 6 7 8 9 10;9;10;10;204;6;0;15;0.000604;337748;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;43/8;8;6 1 7 3 10 8 4 5 2 9;1 2 3 4 5 6 7 8 9 10;9;10;10;130;8;0;15;0.000423;307329;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;44/8;8;9 2 6 10 1 3 8 5 4 7;1 2 3 4 5 6 7 8 9 10;9;10;10;132;8;0;15;0.000551;239564;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;45/8;8;1 7 3 9 2 5 8 6 10 4;1 2 3 4 5 6 7 8 9 10;10;11;11;190;8;0;15;0.000561;338681;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;46/8;8;7 9 2 5 4 1 8 3 10 6;1 2 3 4 5 6 7 8 9 10;9;10;10;108;8;0;15;0.000356;303371;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;47/8;8;6 8 4 10 2 9 3 7 5 1;1 2 3 4 5 6 7 8 9 10;10;11;11;213;8;0;15;0.000643;331260;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;48/8;8;4 1 7 5 3 10 6 9 2 8;1 2 3 4 5 6 7 8 9 10;10;11;11;202;8;0;15;0.000606;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;49/8;8;4 1 6 5 7 3 9 2 10 8;1 2 3 4 5 6 7 8 9 10;9;11;11;291;7;0;15;0.00087;334483;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;50/8;8;8 5 2 7 4 3 10 1 6 9;1 2 3 4 5 6 7 8 9 10;9;10;10;93;8;0;15;0.000304;305921;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;51/8;8;3 5 4 2 8 6 10 1 9 7;1 2 3 4 5 6 7 8 9 10;9;10;10;85;8;0;15;0.000305;278689;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;52/8;8;5 9 2 7 10 8 6 3 1 4;1 2 3 4 5 6 7 8 9 10;10;11;11;165;8;0;15;0.000521;316699;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;53/8;8;8 1 5 2 3 6 9 4 10 7;1 2 3 4 5 6 7 8 9 10;9;10;10;123;8;0;15;0.000389;316195;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;54/8;8;10 1 4 8 2 6 5 7 3 9;1 2 3 4 5 6 7 8 9 10;9;10;10;199;8;0;15;0.000598;332776;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;55/8;8;9 1 8 3 6 10 4 2 5 7;1 2 3 4 5 6 7 8 9 10;10;11;11;224;8;0;15;0.000675;331852;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;56/8;8;4 7 6 1 10 5 9 2 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;127;7;0;15;0.000407;312039;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;57/8;8;8 5 10 7 9 3 2 6 1 4;1 2 3 4 5 6 7 8 9 10;9;10;10;144;8;0;15;0.000472;305085;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;58/8;8;6 3 7 1 4 2 8 5 10 9;1 2 3 4 5 6 7 8 9 10;9;11;11;830;7;0;15;0.002226;372866;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;59/8;8;1 9 7 10 5 4 6 2 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;93;8;0;15;0.000315;295238;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;60/8;8;1 3 10 4 8 5 9 2 7 6;1 2 3 4 5 6 7 8 9 10;9;10;10;79;8;0;15;0.000266;296992;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;61/8;8;8 7 5 2 4 10 3 1 9 6;1 2 3 4 5 6 7 8 9 10;9;10;10;73;8;0;15;0.000249;293173;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;62/8;8;9 2 10 5 7 1 6 8 4 3;1 2 3 4 5 6 7 8 9 10;9;10;10;220;8;0;15;0.000634;347003;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;63/8;8;7 9 10 8 6 1 4 2 5 3;1 2 3 4 5 6 7 8 9 10;9;10;10;51;8;0;15;0.000202;252475;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;64/8;8;9 1 3 5 7 2 10 8 4 6;1 2 3 4 5 6 7 8 9 10;10;11;11;233;8;0;15;0.000704;330966;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;65/8;8;8 2 3 5 9 7 10 6 4 1;1 2 3 4 5 6 7 8 9 10;9;10;10;127;8;0;15;0.0004;317500;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;66/8;8;9 4 10 6 2 7 1 3 8 5;1 2 3 4 5 6 7 8 9 10;10;11;11;208;8;0;15;0.000628;331210;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;67/8;8;4 8 5 2 10 9 6 3 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;144;8;0;15;0.000463;311015;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;68/8;8;4 3 8 10 2 5 9 6 1 7;1 2 3 4 5 6 7 8 9 10;9;10;10;113;8;0;15;0.000363;311295;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;69/8;8;8 5 9 4 1 10 7 2 6 3;1 2 3 4 5 6 7 8 9 10;10;11;11;122;8;0;15;0.000393;310433;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;70/8;8;7 4 2 9 6 8 3 1 5 10;1 2 3 4 5 6 7 8 9 10;9;10;10;95;8;0;15;0.000317;299685;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;71/8;8;6 1 7 3 4 9 5 8 10 2;1 2 3 4 5 6 7 8 9 10;9;10;10;71;8;0;15;0.000244;290984;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;72/8;8;9 4 10 2 7 6 1 5 8 3;1 2 3 4 5 6 7 8 9 10;9;10;10;191;8;0;15;0.000579;329879;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;73/8;8;1 7 4 2 5 3 6 9 10 8;1 2 3 4 5 6 7 8 9 10;9;10;10;127;8;0;15;0.000403;315136;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;74/8;8;6 3 2 7 10 8 1 4 9 5;1 2 3 4 5 6 7 8 9 10;9;10;10;64;8;0;15;0.000231;277056;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;75/8;8;10 8 4 9 6 1 7 3 5 2;1 2 3 4 5 6 7 8 9 10;10;11;11;166;8;0;15;0.000512;324219;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;76/8;8;9 8 3 6 2 5 10 1 4 7;1 2 3 4 5 6 7 8 9 10;9;10;10;81;8;0;15;0.000283;286219;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;77/8;8;1 6 8 5 2 4 7 9 3 10;1 2 3 4 5 6 7 8 9 10;9;10;10;201;8;0;15;0.000737;272727;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;78/8;8;3 10 7 1 4 8 9 6 2 5;1 2 3 4 5 6 7 8 9 10;9;10;10;171;8;0;15;0.000521;328215;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;79/8;8;5 1 8 10 6 4 9 2 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;81;8;0;15;0.000285;284211;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;80/8;8;8 4 5 10 2 6 3 1 7 9;1 2 3 4 5 6 7 8 9 10;9;10;10;195;8;0;15;0.000579;336788;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;81/8;8;6 2 5 10 3 7 4 9 8 1;1 2 3 4 5 6 7 8 9 10;9;10;10;197;8;0;15;0.000591;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;82/8;8;6 3 8 7 4 9 1 10 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;127;8;0;15;0.00041;309756;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;83/8;8;2 10 3 9 8 6 4 1 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;96;8;0;15;0.000335;286567;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;84/8;8;4 2 9 7 3 10 5 8 1 6;1 2 3 4 5 6 7 8 9 10;10;11;11;222;8;0;15;0.000648;342593;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;85/8;8;8 1 5 6 2 10 4 9 3 7;1 2 3 4 5 6 7 8 9 10;9;10;10;135;8;0;15;0.000432;312500;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;86/8;8;9 5 8 3 4 6 10 1 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;323;7;0;15;0.000912;354167;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;87/8;8;6 3 7 1 5 10 4 9 8 2;1 2 3 4 5 6 7 8 9 10;9;10;10;263;8;0;15;0.000763;344692;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;88/8;8;6 4 1 9 8 2 10 3 5 7;1 2 3 4 5 6 7 8 9 10;9;10;10;277;8;0;15;0.000815;339877;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;89/8;8;2 8 5 3 1 7 6 10 4 9;1 2 3 4 5 6 7 8 9 10;9;10;10;184;8;0;15;0.000545;337615;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;90/8;8;3 6 10 5 1 9 8 4 7 2;1 2 3 4 5 6 7 8 9 10;9;10;10;122;8;0;15;0.000377;323607;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;91/8;8;6 9 3 8 1 5 7 10 2 4;1 2 3 4 5 6 7 8 9 10;10;11;11;132;8;0;15;0.000417;316547;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;92/8;8;8 5 6 10 3 9 4 1 7 2;1 2 3 4 5 6 7 8 9 10;9;11;11;302;8;0;15;0.000892;338565;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;93/8;8;8 6 4 5 3 9 2 10 7 1;1 2 3 4 5 6 7 8 9 10;9;10;10;145;7;0;15;0.000472;307203;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;94/8;8;5 7 2 6 1 8 3 9 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;147;8;0;15;0.000458;320961;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;95/8;8;4 10 6 8 3 9 5 7 1 2;1 2 3 4 5 6 7 8 9 10;9;10;10;184;8;0;15;0.000568;323944;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;96/8;8;4 10 1 8 7 9 6 3 5 2;1 2 3 4 5 6 7 8 9 10;9;10;10;107;8;0;15;0.000349;306590;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;97/8;8;10 3 8 6 1 2 9 4 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;358;8;0;15;0.001006;355865;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;98/8;8;10 4 7 1 8 6 2 9 3 5;1 2 3 4 5 6 7 8 9 10;10;11;11;162;8;0;15;0.0005;324000;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;99/8;8;6 9 5 8 2 7 3 1 4 10;1 2 3 4 5 6 7 8 9 10;9;10;10;70;8;0;15;0.000256;273437;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;0/9;9;3 8 2 7 9 1 5 10 6 4;1 2 3 4 5 6 7 8 9 10;10;11;11;118;9;0;15;0.000394;299492;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;1/9;9;4 1 6 5 10 2 8 3 9 7;1 2 3 4 5 6 7 8 9 10;9;11;11;314;4;0;15;0.000892;352018;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;2/9;9;9 8 4 1 10 2 6 3 7 5;1 2 3 4 5 6 7 8 9 10;9;10;10;97;9;0;15;0.000329;294833;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
n-pancake;unit;3/9;9;9 2 7 1 4 8 10 5 6 3;1 2 3 4 5 6 7 8 9 10;9;10;10;216;9;0;15;0.000648;333333;BELA*;                        ? Unchecked;ijcai-2026-base-17-g133903f
