domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;nbpaths;mem;runtime;expansions/sec;solver;doctor;version
n-puzzle;unit;23/9;9;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;19;19;28566;7;0;350;0.056431;506211;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/9;9;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;26;26;155712;3;0;350;0.382228;407380;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/9;9;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;180439;2;0;350;0.489118;368907;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/9;9;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;25;25;142086;5;0;350;0.339838;418099;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/9;9;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;23;23;98757;9;0;350;0.210555;469032;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;28/9;9;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;15;21;21;57209;9;0;350;0.114972;497591;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;29/9;9;3 2 4 7 6 8 5 1 0;0 1 2 3 4 5 6 7 8;14;20;20;37807;9;0;350;0.079622;474831;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;30/9;9;1 3 2 0 8 6 4 7 5;0 1 2 3 4 5 6 7 8;11;23;23;98757;6;0;350;0.210878;468313;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;31/9;9;8 2 5 3 7 6 4 0 1;0 1 2 3 4 5 6 7 8;15;25;25;142085;3;0;350;0.340327;417496;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;32/9;9;2 4 0 7 5 1 8 6 3;0 1 2 3 4 5 6 7 8;14;24;24;116086;9;0;350;0.261187;444456;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;33/9;9;0 1 5 2 6 8 7 3 4;0 1 2 3 4 5 6 7 8;12;22;22;71911;5;0;350;0.147639;487073;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;34/9;9;7 1 5 2 8 6 3 4 0;0 1 2 3 4 5 6 7 8;14;20;20;37808;4;0;350;0.071225;530825;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;35/9;9;6 3 1 2 8 7 0 4 5;0 1 2 3 4 5 6 7 8;14;24;24;116087;5;0;350;0.261339;444201;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;36/9;9;0 3 5 4 8 6 7 2 1;0 1 2 3 4 5 6 7 8;16;24;24;116086;6;0;350;0.261191;444449;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;37/9;9;8 1 4 0 3 2 5 6 7;0 1 2 3 4 5 6 7 8;13;23;23;98756;3;0;350;0.210252;469703;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;38/9;9;7 4 1 6 2 8 3 5 0;0 1 2 3 4 5 6 7 8;12;24;24;116087;9;0;350;0.261037;444715;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;39/9;9;4 6 8 0 5 1 3 2 7;0 1 2 3 4 5 6 7 8;15;25;25;142085;8;0;350;0.339684;418286;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;40/9;9;4 2 8 6 0 1 3 5 7;0 1 2 3 4 5 6 7 8;12;22;22;81750;7;0;350;0.171206;477495;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;41/9;9;3 7 8 4 5 2 6 1 0;0 1 2 3 4 5 6 7 8;10;22;22;71910;9;0;350;0.147762;486661;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;42/9;9;7 5 6 1 0 3 2 8 4;0 1 2 3 4 5 6 7 8;20;26;26;162238;3;0;350;0.403841;401737;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;43/9;9;1 6 4 8 5 3 7 2 0;0 1 2 3 4 5 6 7 8;16;24;24;116087;4;0;350;0.268156;432908;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;44/9;9;2 5 7 1 8 4 3 6 0;0 1 2 3 4 5 6 7 8;14;18;18;17400;6;0;350;0.029092;598103;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;45/9;9;3 8 4 0 7 1 5 6 2;0 1 2 3 4 5 6 7 8;15;21;21;57208;9;0;350;0.114942;497712;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;46/9;9;3 0 5 4 2 1 7 8 6;0 1 2 3 4 5 6 7 8;11;21;21;57209;8;0;350;0.115809;493994;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;47/9;9;4 5 3 1 7 0 8 2 6;0 1 2 3 4 5 6 7 8;17;25;25;142086;4;0;350;0.340156;417708;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;48/9;9;1 8 4 2 3 5 6 0 7;0 1 2 3 4 5 6 7 8;11;21;21;57209;9;0;350;0.114796;498354;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;49/9;9;4 8 1 0 6 7 3 2 5;0 1 2 3 4 5 6 7 8;15;27;27;170993;3;0;350;0.437664;390695;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;50/9;9;8 5 3 4 6 1 7 2 0;0 1 2 3 4 5 6 7 8;18;26;26;155711;6;0;350;0.379931;409840;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;51/9;9;4 3 7 1 5 2 6 0 8;0 1 2 3 4 5 6 7 8;11;21;21;57209;5;0;350;0.115021;497379;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;52/9;9;7 4 1 2 3 0 5 8 6;0 1 2 3 4 5 6 7 8;15;29;29;180432;8;0;350;0.483736;372997;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;53/9;9;7 5 6 8 2 1 0 4 3;0 1 2 3 4 5 6 7 8;20;28;28;176546;5;0;350;0.488073;361720;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;54/9;9;2 8 5 0 7 6 1 4 3;0 1 2 3 4 5 6 7 8;17;23;23;98756;9;0;350;0.210659;468796;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;55/9;9;3 5 2 4 1 6 8 0 7;0 1 2 3 4 5 6 7 8;11;25;25;142086;4;0;350;0.342235;415171;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;56/9;9;8 6 1 5 4 3 0 2 7;0 1 2 3 4 5 6 7 8;16;28;28;176546;3;0;350;0.46165;382424;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;57/9;9;4 6 5 7 3 2 1 0 8;0 1 2 3 4 5 6 7 8;13;23;23;98757;7;0;350;0.212839;463999;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;58/9;9;3 7 4 2 8 6 5 0 1;0 1 2 3 4 5 6 7 8;19;27;27;170993;7;0;350;0.438305;390123;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;59/9;9;8 7 4 5 6 2 3 0 1;0 1 2 3 4 5 6 7 8;17;29;29;180433;3;0;350;0.482608;373871;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;60/9;9;6 1 5 3 4 0 8 2 7;0 1 2 3 4 5 6 7 8;9;23;23;98757;8;0;350;0.214279;460880;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;61/9;9;4 5 2 8 0 3 1 6 7;0 1 2 3 4 5 6 7 8;14;22;22;81749;4;0;350;0.171615;476351;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;62/9;9;8 5 4 6 1 2 7 3 0;0 1 2 3 4 5 6 7 8;14;26;26;155712;3;0;350;0.380883;408818;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;63/9;9;0 5 8 2 6 7 4 3 1;0 1 2 3 4 5 6 7 8;18;24;24;116087;4;0;350;0.261969;443133;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;64/9;9;5 0 1 8 7 3 4 6 2;0 1 2 3 4 5 6 7 8;15;25;25;142086;7;0;350;0.347782;408549;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;65/9;9;7 6 1 3 4 8 0 5 2;0 1 2 3 4 5 6 7 8;12;24;24;116087;5;0;350;0.262455;442312;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;66/9;9;8 0 7 3 6 5 1 2 4;0 1 2 3 4 5 6 7 8;17;27;27;170993;4;0;350;0.438902;389593;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;67/9;9;7 2 8 6 5 1 4 0 3;0 1 2 3 4 5 6 7 8;15;25;25;142086;9;0;350;0.341297;416312;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;68/9;9;5 0 3 4 1 8 2 7 6;0 1 2 3 4 5 6 7 8;15;25;25;155704;2;0;350;0.373466;416916;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;69/9;9;7 8 4 6 3 5 2 1 0;0 1 2 3 4 5 6 7 8;16;28;28;176546;5;0;350;0.461629;382441;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;70/9;9;7 0 3 2 8 1 5 4 6;0 1 2 3 4 5 6 7 8;19;23;23;98756;7;0;350;0.213744;462029;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;71/9;9;1 0 7 3 4 8 2 5 6;0 1 2 3 4 5 6 7 8;13;25;25;142086;2;0;350;0.341209;416419;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;72/9;9;8 0 7 4 3 6 5 2 1;0 1 2 3 4 5 6 7 8;21;27;27;170993;5;0;350;0.443261;385761;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;73/9;9;3 7 8 5 1 2 0 6 4;0 1 2 3 4 5 6 7 8;12;26;26;155712;9;0;350;0.380015;409752;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;74/9;9;1 6 2 0 7 8 4 5 3;0 1 2 3 4 5 6 7 8;13;19;19;28565;9;0;350;0.051293;556899;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;75/9;9;6 1 2 3 0 8 4 5 7;0 1 2 3 4 5 6 7 8;8;20;20;44694;4;0;350;0.084823;526909;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;76/9;9;1 0 7 5 6 4 3 2 8;0 1 2 3 4 5 6 7 8;13;23;23;98756;8;0;350;0.22277;443309;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;77/9;9;2 7 6 1 4 0 5 3 8;0 1 2 3 4 5 6 7 8;15;25;25;142085;4;0;350;0.352271;403340;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;78/9;9;2 3 8 4 0 6 1 5 7;0 1 2 3 4 5 6 7 8;16;24;24;126350;3;0;350;0.29051;434925;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;79/9;9;0 5 4 6 1 7 8 2 3;0 1 2 3 4 5 6 7 8;16;26;26;155712;3;0;350;0.380319;409425;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;80/9;9;5 3 4 7 0 1 8 6 2;0 1 2 3 4 5 6 7 8;16;22;22;81750;4;0;350;0.171987;475327;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;81/9;9;1 7 5 6 8 3 4 2 0;0 1 2 3 4 5 6 7 8;14;24;24;116087;5;0;350;0.263731;440172;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;82/9;9;3 1 4 0 5 8 2 7 6;0 1 2 3 4 5 6 7 8;11;23;23;98757;2;0;350;0.211844;466178;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;83/9;9;4 2 3 0 5 1 8 6 7;0 1 2 3 4 5 6 7 8;13;21;21;57208;8;0;350;0.115513;495252;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;84/9;9;4 7 3 1 6 5 8 0 2;0 1 2 3 4 5 6 7 8;15;25;25;150870;2;0;350;0.359352;419839;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;85/9;9;3 6 0 1 5 8 4 2 7;0 1 2 3 4 5 6 7 8;14;24;24;116086;9;0;350;0.264909;438211;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;86/9;9;8 6 2 7 5 1 3 0 4;0 1 2 3 4 5 6 7 8;15;27;27;176793;2;0;350;0.455092;388477;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;87/9;9;3 2 5 7 6 0 8 1 4;0 1 2 3 4 5 6 7 8;13;19;19;28565;7;0;350;0.051362;556150;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;88/9;9;1 3 2 4 0 5 8 7 6;0 1 2 3 4 5 6 7 8;8;24;24;126350;7;0;350;0.290582;434817;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;89/9;9;0 8 4 3 2 1 6 5 7;0 1 2 3 4 5 6 7 8;12;20;20;37808;8;0;350;0.070063;539629;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;90/9;9;0 6 1 5 7 8 4 2 3;0 1 2 3 4 5 6 7 8;16;24;24;116087;6;0;350;0.263259;440961;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;91/9;9;2 1 6 4 5 8 3 0 7;0 1 2 3 4 5 6 7 8;11;25;25;142086;2;0;350;0.342777;414514;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;92/9;9;3 7 4 6 1 5 8 0 2;0 1 2 3 4 5 6 7 8;11;23;23;98757;3;0;350;0.211357;467252;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;93/9;9;7 6 1 3 5 8 2 4 0;0 1 2 3 4 5 6 7 8;14;24;24;116087;3;0;350;0.262056;442985;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;94/9;9;4 7 8 1 0 3 6 2 5;0 1 2 3 4 5 6 7 8;14;24;24;126350;3;0;350;0.294669;428786;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;95/9;9;0 5 8 2 7 4 1 6 3;0 1 2 3 4 5 6 7 8;16;22;22;71910;5;0;350;0.148712;483552;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;96/9;9;5 2 3 8 7 0 1 6 4;0 1 2 3 4 5 6 7 8;17;25;25;142085;2;0;350;0.340886;416811;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;97/9;9;8 3 0 4 7 2 6 1 5;0 1 2 3 4 5 6 7 8;12;20;20;37807;9;0;350;0.069992;540162;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;98/9;9;5 8 6 0 7 4 1 3 2;0 1 2 3 4 5 6 7 8;19;27;27;170993;5;0;350;0.43704;391253;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;99/9;9;7 5 0 6 3 2 1 8 4;0 1 2 3 4 5 6 7 8;14;28;28;176546;2;0;350;0.461107;382874;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;0/10;10;5 6 0 8 4 7 1 3 2;0 1 2 3 4 5 6 7 8;18;26;26;155711;7;0;350;0.375936;414196;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;1/10;10;0 8 6 4 7 1 5 3 2;0 1 2 3 4 5 6 7 8;18;26;26;155712;10;0;350;0.374955;415282;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;2/10;10;5 2 8 0 7 4 1 3 6;0 1 2 3 4 5 6 7 8;15;23;23;98757;6;0;350;0.207253;476505;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;3/10;10;7 2 6 0 8 1 5 4 3;0 1 2 3 4 5 6 7 8;19;27;27;170993;8;0;350;0.458512;372930;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;4/10;10;5 1 8 6 0 7 2 4 3;0 1 2 3 4 5 6 7 8;16;26;26;162239;3;0;350;0.412796;393025;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;5/10;10;8 0 3 6 4 5 7 2 1;0 1 2 3 4 5 6 7 8;15;25;25;142085;7;0;350;0.342667;414645;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;6/10;10;4 2 7 1 5 8 0 6 3;0 1 2 3 4 5 6 7 8;14;20;20;37808;4;0;350;0.067567;559563;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;7/10;10;4 1 7 3 2 5 6 0 8;0 1 2 3 4 5 6 7 8;7;21;21;57209;4;0;350;0.112789;507221;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;8/10;10;8 4 0 5 1 6 2 7 3;0 1 2 3 4 5 6 7 8;18;28;28;179981;1;0;350;0.466777;385582;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;9/10;10;1 3 0 7 6 2 5 8 4;0 1 2 3 4 5 6 7 8;14;24;24;116087;4;0;350;0.25777;450351;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;10/10;10;7 0 4 6 8 5 3 1 2;0 1 2 3 4 5 6 7 8;13;29;29;180433;4;0;350;0.477484;377883;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;11/10;10;6 1 7 5 8 2 4 3 0;0 1 2 3 4 5 6 7 8;14;26;26;155711;9;0;350;0.375557;414613;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;12/10;10;7 5 2 1 6 3 8 0 4;0 1 2 3 4 5 6 7 8;15;27;27;170993;5;0;350;0.437536;390809;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;13/10;10;6 2 4 0 8 7 5 3 1;0 1 2 3 4 5 6 7 8;17;27;27;170993;4;0;350;0.438717;389757;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;14/10;10;0 1 6 2 5 7 4 8 3;0 1 2 3 4 5 6 7 8;16;28;28;176546;6;0;350;0.453849;388997;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;15/10;10;4 0 3 6 1 2 8 5 7;0 1 2 3 4 5 6 7 8;13;17;17;12648;10;0;350;0.018751;674524;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;16/10;10;1 5 8 7 6 4 0 3 2;0 1 2 3 4 5 6 7 8;14;22;22;71910;2;0;350;0.14402;499306;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;17/10;10;2 7 0 8 4 6 3 5 1;0 1 2 3 4 5 6 7 8;16;26;26;155712;8;0;350;0.37542;414767;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;18/10;10;7 4 8 1 5 6 0 2 3;0 1 2 3 4 5 6 7 8;18;26;26;155712;5;0;350;0.376931;413105;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;19/10;10;2 3 0 1 4 7 5 6 8;0 1 2 3 4 5 6 7 8;12;26;26;155712;7;0;350;0.37546;414723;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;20/10;10;2 1 4 5 0 6 8 3 7;0 1 2 3 4 5 6 7 8;14;28;28;178420;2;0;350;0.468669;380695;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;21/10;10;8 7 6 2 5 4 1 0 3;0 1 2 3 4 5 6 7 8;21;29;29;180433;2;0;350;0.486058;371217;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;22/10;10;2 7 3 1 6 5 4 0 8;0 1 2 3 4 5 6 7 8;13;21;21;57209;9;0;350;0.111553;512841;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;23/10;10;3 0 4 6 2 1 8 5 7;0 1 2 3 4 5 6 7 8;13;19;19;28566;8;0;350;0.049239;580150;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;24/10;10;5 3 2 4 8 6 0 1 7;0 1 2 3 4 5 6 7 8;14;26;26;155712;3;0;350;0.374053;416283;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;25/10;10;1 3 5 2 4 6 8 7 0;0 1 2 3 4 5 6 7 8;12;28;28;180439;2;0;350;0.474049;380634;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;26/10;10;8 5 1 4 2 7 6 0 3;0 1 2 3 4 5 6 7 8;15;25;25;142086;6;0;350;0.358076;396804;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;27/10;10;2 8 5 6 3 1 4 0 7;0 1 2 3 4 5 6 7 8;13;23;23;98757;10;0;350;0.20826;474201;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;28/10;10;5 0 7 4 2 3 1 6 8;0 1 2 3 4 5 6 7 8;15;21;21;57209;10;0;350;0.111932;511105;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;29/10;10;3 2 4 7 6 8 5 1 0;0 1 2 3 4 5 6 7 8;14;20;20;37807;10;0;350;0.067463;560411;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;30/10;10;1 3 2 0 8 6 4 7 5;0 1 2 3 4 5 6 7 8;11;23;23;98757;7;0;350;0.206701;477777;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;31/10;10;8 2 5 3 7 6 4 0 1;0 1 2 3 4 5 6 7 8;15;25;25;142085;3;0;350;0.338042;420318;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;32/10;10;2 4 0 7 5 1 8 6 3;0 1 2 3 4 5 6 7 8;14;24;24;116086;10;0;350;0.258065;449832;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;33/10;10;0 1 5 2 6 8 7 3 4;0 1 2 3 4 5 6 7 8;12;22;22;71911;6;0;350;0.144337;498216;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;34/10;10;7 1 5 2 8 6 3 4 0;0 1 2 3 4 5 6 7 8;14;20;20;37808;4;0;350;0.067669;558720;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;35/10;10;6 3 1 2 8 7 0 4 5;0 1 2 3 4 5 6 7 8;14;24;24;116087;6;0;350;0.256962;451767;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;36/10;10;0 3 5 4 8 6 7 2 1;0 1 2 3 4 5 6 7 8;16;24;24;116086;7;0;350;0.257362;451061;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;37/10;10;8 1 4 0 3 2 5 6 7;0 1 2 3 4 5 6 7 8;13;23;23;98756;3;0;350;0.206611;477980;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;38/10;10;7 4 1 6 2 8 3 5 0;0 1 2 3 4 5 6 7 8;12;24;24;116087;10;0;350;0.257086;451549;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;39/10;10;4 6 8 0 5 1 3 2 7;0 1 2 3 4 5 6 7 8;15;25;25;142085;9;0;350;0.339301;418758;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;40/10;10;4 2 8 6 0 1 3 5 7;0 1 2 3 4 5 6 7 8;12;22;22;81750;8;0;350;0.168479;485224;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;41/10;10;3 7 8 4 5 2 6 1 0;0 1 2 3 4 5 6 7 8;10;22;22;71910;10;0;350;0.145293;494931;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;42/10;10;7 5 6 1 0 3 2 8 4;0 1 2 3 4 5 6 7 8;20;26;26;162238;3;0;350;0.398475;407147;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;43/10;10;1 6 4 8 5 3 7 2 0;0 1 2 3 4 5 6 7 8;16;24;24;116087;4;0;350;0.257182;451381;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;44/10;10;2 5 7 1 8 4 3 6 0;0 1 2 3 4 5 6 7 8;14;18;18;17400;7;0;350;0.028023;620919;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;45/10;10;3 8 4 0 7 1 5 6 2;0 1 2 3 4 5 6 7 8;15;21;21;57208;10;0;350;0.111863;511411;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;46/10;10;3 0 5 4 2 1 7 8 6;0 1 2 3 4 5 6 7 8;11;21;21;57209;9;0;350;0.112502;508515;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;47/10;10;4 5 3 1 7 0 8 2 6;0 1 2 3 4 5 6 7 8;17;25;25;142086;4;0;350;0.335703;423249;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;48/10;10;1 8 4 2 3 5 6 0 7;0 1 2 3 4 5 6 7 8;11;21;21;57209;10;0;350;0.116276;492010;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
n-puzzle;unit;49/10;10;4 8 1 0 6 7 3 2 5;0 1 2 3 4 5 6 7 8;15;27;27;170993;4;0;350;0.432705;395172;BELA0;                        ? Unchecked;ijcai-2026-base-14-g0df50d7
