domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;38/5;5;     92944;     91684;75916;811;992829;263592;5;679;0.556125;473980;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/5;5;    116170;    205917;64503;589;742419;154815;5;679;0.32879;470863;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/5;5;    167490;    125416;52715;607;571166;144936;5;679;0.30309;478194;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/5;5;    150465;    262664;73062;627;779345;252073;5;679;0.495659;508562;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/5;5;    171058;     67916;73354;791;946884;241487;3;679;0.469382;514478;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/5;5;      8423;     71279;62614;615;670166;213416;2;679;0.43103;495130;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/5;5;    177607;    103006;76818;884;829020;194313;3;679;0.397539;488790;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/5;5;    255475;    124116;67882;591;766041;218113;11;679;0.445305;489806;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/5;5;    154599;    263081;63476;579;799610;202821;6;679;0.408276;496774;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;47/5;5;      6764;    171272;60438;615;721079;216517;6;679;0.43688;495599;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/5;5;    260804;     56417;76252;692;863265;160510;3;679;0.322428;497817;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/5;5;    234261;     97162;62830;423;718643;147985;5;679;0.296255;499518;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/5;5;     57292;     23118;64412;380;687652;114705;7;679;0.23713;483722;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/5;5;    118879;    149439;78391;619;924451;170672;5;679;0.348851;489241;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
