domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;4;5;260054;76690;1;315.281;0.145881;PSBv2;
roadmap;dimacs;5;5;208831;68322;1;315.281;0.111062;PSBv2;
roadmap;dimacs;6;5;171352;103936;1;315.281;0.137995;PSBv2;
roadmap;dimacs;7;5;67586;5493;1;315.281;0.139487;PSBv2;
roadmap;dimacs;8;5;240171;101021;2;315.281;0.566966;PSBv2;
roadmap;dimacs;9;5;8686;57324;1;315.281;0.123143;PSBv2;
roadmap;dimacs;10;5;70116;192949;1;315.281;0.115121;PSBv2;
roadmap;dimacs;11;5;62502;51055;1;315.281;0.15497;PSBv2;
roadmap;dimacs;12;5;259123;74258;1;315.281;0.154335;PSBv2;
roadmap;dimacs;13;5;155875;101452;1;315.281;0.147022;PSBv2;
roadmap;dimacs;14;5;260290;94483;1;315.281;0.130052;PSBv2;
roadmap;dimacs;15;5;158172;231849;2;315.281;0.637921;PSBv2;
roadmap;dimacs;16;5;173317;97062;1;315.281;0.154428;PSBv2;
roadmap;dimacs;17;5;86025;11504;3;315.281;0.857811;PSBv2;
roadmap;dimacs;18;5;159691;41106;1;315.281;0.144836;PSBv2;
roadmap;dimacs;19;5;137601;92107;1;315.281;0.0826164;PSBv2;
roadmap;dimacs;20;5;167163;120829;1;315.281;0.122487;PSBv2;
roadmap;dimacs;21;5;91132;107074;1;315.281;0.144421;PSBv2;
roadmap;dimacs;22;5;67727;19338;1;315.281;0.161117;PSBv2;
roadmap;dimacs;23;5;60442;259746;1;315.281;0.150564;PSBv2;
roadmap;dimacs;24;5;103204;263077;1;315.281;0.133624;PSBv2;
roadmap;dimacs;25;5;207887;73900;1;315.281;0.0848544;PSBv2;
roadmap;dimacs;26;5;158034;38934;1;315.281;0.14772;PSBv2;
roadmap;dimacs;27;5;119514;262143;1;315.281;0.143179;PSBv2;
roadmap;dimacs;28;5;133416;95500;1;315.281;0.100385;PSBv2;
roadmap;dimacs;29;5;222955;118711;1;315.281;0.093971;PSBv2;
roadmap;dimacs;30;5;174388;6652;2;315.281;0.641322;PSBv2;
roadmap;dimacs;31;5;66450;155619;1;315.281;0.149292;PSBv2;
roadmap;dimacs;32;5;41744;256787;1;315.281;0.131677;PSBv2;
roadmap;dimacs;33;5;246406;117343;1;315.281;0.13117;PSBv2;
roadmap;dimacs;34;5;159112;109571;1;315.281;0.143067;PSBv2;
roadmap;dimacs;35;5;154540;118595;1;315.281;0.148014;PSBv2;
roadmap;dimacs;36;5;43852;261229;1;315.281;0.124068;PSBv2;
roadmap;dimacs;37;5;176196;131165;1;315.281;0.147262;PSBv2;
roadmap;dimacs;38;5;92944;91684;1;315.281;0.112056;PSBv2;
roadmap;dimacs;39;5;116170;205917;1;315.281;0.155449;PSBv2;
roadmap;dimacs;40;5;167490;125416;1;315.281;0.128715;PSBv2;
roadmap;dimacs;41;5;150465;262664;1;315.281;0.10589;PSBv2;
roadmap;dimacs;42;5;171058;67916;1;315.281;0.124918;PSBv2;
roadmap;dimacs;43;5;8423;71279;1;315.281;0.112006;PSBv2;
roadmap;dimacs;44;5;177607;103006;1;315.281;0.150753;PSBv2;
roadmap;dimacs;45;5;255475;124116;2;315.281;0.496919;PSBv2;
roadmap;dimacs;46;5;154599;263081;2;315.281;0.491771;PSBv2;
roadmap;dimacs;47;5;6764;171272;3;315.281;0.590783;PSBv2;
roadmap;dimacs;48;5;260804;56417;1;315.281;0.162938;PSBv2;
roadmap;dimacs;49;5;234261;97162;1;315.281;0.130605;PSBv2;
roadmap;dimacs;50;5;57292;23118;2;315.281;0.326542;PSBv2;
roadmap;dimacs;51;5;118879;149439;1;315.281;0.162886;PSBv2;
roadmap;dimacs;52;5;84220;1755;1;315.281;0.163129;PSBv2;
roadmap;dimacs;53;5;119181;221944;1;315.281;0.160769;PSBv2;
roadmap;dimacs;54;5;252852;48833;1;315.281;0.161054;PSBv2;
roadmap;dimacs;55;5;118475;144679;1;315.281;0.142077;PSBv2;
roadmap;dimacs;56;5;210369;91786;1;315.281;0.10234;PSBv2;
roadmap;dimacs;57;5;127515;243952;1;315.281;0.132797;PSBv2;
roadmap;dimacs;58;5;183807;73003;1;315.281;0.124727;PSBv2;
roadmap;dimacs;59;5;234723;214629;1;315.281;0.142714;PSBv2;
roadmap;dimacs;60;5;107313;88064;1;315.281;0.10978;PSBv2;
roadmap;dimacs;61;5;250064;58187;1;315.281;0.121756;PSBv2;
roadmap;dimacs;62;5;212821;191362;1;315.281;0.128561;PSBv2;
roadmap;dimacs;63;5;74274;116192;1;315.281;0.123752;PSBv2;
roadmap;dimacs;64;5;87717;165175;1;315.281;0.14139;PSBv2;
roadmap;dimacs;65;5;76812;36590;1;315.281;0.147631;PSBv2;
roadmap;dimacs;66;5;46813;175266;1;315.281;0.0968271;PSBv2;
roadmap;dimacs;67;5;173566;38628;1;315.281;0.15066;PSBv2;
roadmap;dimacs;68;5;232101;216494;2;315.281;0.269167;PSBv2;
roadmap;dimacs;69;5;231596;198641;1;315.281;0.145909;PSBv2;
roadmap;dimacs;70;5;65448;246958;1;315.281;0.158736;PSBv2;
roadmap;dimacs;71;5;191194;149512;1;315.281;0.163194;PSBv2;
roadmap;dimacs;72;5;225244;176756;1;315.281;0.13696;PSBv2;
roadmap;dimacs;73;5;125330;240550;3;315.281;1.31543;PSBv2;
roadmap;dimacs;74;5;57931;8458;1;315.281;0.159949;PSBv2;
roadmap;dimacs;75;5;236450;185477;1;315.281;0.147763;PSBv2;
roadmap;dimacs;76;5;137368;120603;1;315.281;0.113301;PSBv2;
roadmap;dimacs;77;5;36645;160209;1;315.281;0.100878;PSBv2;
roadmap;dimacs;78;5;82297;241347;1;315.281;0.159275;PSBv2;
roadmap;dimacs;79;5;241913;224579;1;315.281;0.125646;PSBv2;
roadmap;dimacs;80;5;236197;52423;1;315.281;0.162735;PSBv2;
roadmap;dimacs;81;5;60856;173223;1;315.281;0.148176;PSBv2;
roadmap;dimacs;82;5;171246;39037;1;315.281;0.137351;PSBv2;
roadmap;dimacs;83;5;97905;170503;1;315.281;0.136127;PSBv2;
roadmap;dimacs;84;5;42539;158421;1;315.281;0.115326;PSBv2;
roadmap;dimacs;85;5;177597;17343;2;315.281;0.303129;PSBv2;
roadmap;dimacs;86;5;219839;230256;1;315.281;0.128238;PSBv2;
roadmap;dimacs;87;5;31;148976;1;315.281;0.151518;PSBv2;
roadmap;dimacs;88;5;2731;93049;1;315.281;0.152215;PSBv2;
roadmap;dimacs;89;5;766;123574;2;315.281;0.41168;PSBv2;
roadmap;dimacs;90;5;67860;232633;1;315.281;0.13969;PSBv2;
roadmap;dimacs;91;5;165688;101432;1;315.281;0.128074;PSBv2;
roadmap;dimacs;92;5;184899;70350;2;315.281;0.570836;PSBv2;
roadmap;dimacs;93;5;64726;242671;1;315.281;0.146872;PSBv2;
roadmap;dimacs;94;5;260929;172368;1;315.281;0.140985;PSBv2;
roadmap;dimacs;95;5;123167;206957;1;315.281;0.122746;PSBv2;
roadmap;dimacs;96;5;233233;100670;1;315.281;0.127594;PSBv2;
roadmap;dimacs;97;5;158836;229582;1;315.281;0.147401;PSBv2;
roadmap;dimacs;98;5;165689;119877;1;315.281;0.125277;PSBv2;
roadmap;dimacs;99;5;23108;60612;1;315.281;0.0870911;PSBv2;
roadmap;dimacs;0;10;185304;78004;1;315.281;0.150431;PSBv2;
roadmap;dimacs;1;10;75504;232776;8;315.281;2.88174;PSBv2;
roadmap;dimacs;2;10;164668;56964;1;315.281;0.125031;PSBv2;
roadmap;dimacs;3;10;185932;65044;1;315.281;0.136576;PSBv2;
roadmap;dimacs;4;10;260054;76690;2;315.281;0.67351;PSBv2;
roadmap;dimacs;5;10;208831;68322;1;315.281;0.130235;PSBv2;
roadmap;dimacs;6;10;171352;103936;1;315.281;0.162392;PSBv2;
roadmap;dimacs;7;10;67586;5493;1;315.281;0.164069;PSBv2;
roadmap;dimacs;8;10;240171;101021;2;315.281;0.59133;PSBv2;
roadmap;dimacs;9;10;8686;57324;1;315.281;0.135407;PSBv2;
roadmap;dimacs;10;10;70116;192949;1;315.281;0.136973;PSBv2;
roadmap;dimacs;11;10;62502;51055;9;315.281;1.07113;PSBv2;
roadmap;dimacs;12;10;259123;74258;1;315.281;0.175117;PSBv2;
roadmap;dimacs;13;10;155875;101452;1;315.281;0.168953;PSBv2;
roadmap;dimacs;14;10;260290;94483;1;315.281;0.156041;PSBv2;
roadmap;dimacs;15;10;158172;231849;2;315.281;0.662316;PSBv2;
roadmap;dimacs;16;10;173317;97062;1;315.281;0.181045;PSBv2;
roadmap;dimacs;17;10;86025;11504;7;315.281;2.27471;PSBv2;
roadmap;dimacs;18;10;159691;41106;1;315.281;0.16484;PSBv2;
roadmap;dimacs;19;10;137601;92107;2;315.281;0.588369;PSBv2;
roadmap;dimacs;20;10;167163;120829;2;315.281;0.260617;PSBv2;
roadmap;dimacs;21;10;91132;107074;1;315.281;0.161825;PSBv2;
roadmap;dimacs;22;10;67727;19338;1;315.281;0.183275;PSBv2;
roadmap;dimacs;23;10;60442;259746;1;315.281;0.172495;PSBv2;
roadmap;dimacs;24;10;103204;263077;1;315.281;0.155944;PSBv2;
roadmap;dimacs;25;10;207887;73900;1;315.281;0.107454;PSBv2;
roadmap;dimacs;26;10;158034;38934;1;315.281;0.171266;PSBv2;
roadmap;dimacs;27;10;119514;262143;1;315.281;0.163953;PSBv2;
roadmap;dimacs;28;10;133416;95500;1;315.281;0.123823;PSBv2;
roadmap;dimacs;29;10;222955;118711;1;315.281;0.114737;PSBv2;
roadmap;dimacs;30;10;174388;6652;6;315.281;2.13084;PSBv2;
roadmap;dimacs;31;10;66450;155619;1;315.281;0.172795;PSBv2;
roadmap;dimacs;32;10;41744;256787;2;315.281;0.778853;PSBv2;
roadmap;dimacs;33;10;246406;117343;1;315.281;0.152317;PSBv2;
roadmap;dimacs;34;10;159112;109571;1;315.281;0.16361;PSBv2;
roadmap;dimacs;35;10;154540;118595;1;315.281;0.172463;PSBv2;
roadmap;dimacs;36;10;43852;261229;2;315.281;0.57396;PSBv2;
roadmap;dimacs;37;10;176196;131165;1;315.281;0.169895;PSBv2;
roadmap;dimacs;38;10;92944;91684;1;315.281;0.134556;PSBv2;
roadmap;dimacs;39;10;116170;205917;1;315.281;0.176663;PSBv2;
roadmap;dimacs;40;10;167490;125416;1;315.281;0.154952;PSBv2;
roadmap;dimacs;41;10;150465;262664;1;315.281;0.128572;PSBv2;
roadmap;dimacs;42;10;171058;67916;1;315.281;0.148996;PSBv2;
roadmap;dimacs;43;10;8423;71279;1;315.281;0.138374;PSBv2;
roadmap;dimacs;44;10;177607;103006;1;315.281;0.176377;PSBv2;
roadmap;dimacs;45;10;255475;124116;2;315.281;0.51847;PSBv2;
roadmap;dimacs;46;10;154599;263081;3;315.281;0.906376;PSBv2;
roadmap;dimacs;47;10;6764;171272;4;315.281;0.86678;PSBv2;
roadmap;dimacs;48;10;260804;56417;1;315.281;0.183134;PSBv2;
roadmap;dimacs;49;10;234261;97162;1;315.281;0.153219;PSBv2;
roadmap;dimacs;50;10;57292;23118;5;315.281;0.842715;PSBv2;
roadmap;dimacs;51;10;118879;149439;1;315.281;0.18416;PSBv2;
roadmap;dimacs;52;10;84220;1755;1;315.281;0.187589;PSBv2;
roadmap;dimacs;53;10;119181;221944;1;315.281;0.181716;PSBv2;
roadmap;dimacs;54;10;252852;48833;5;315.281;0.660125;PSBv2;
roadmap;dimacs;55;10;118475;144679;1;315.281;0.194853;PSBv2;
roadmap;dimacs;56;10;210369;91786;1;315.281;0.124546;PSBv2;
roadmap;dimacs;57;10;127515;243952;1;315.281;0.155315;PSBv2;
roadmap;dimacs;58;10;183807;73003;1;315.281;0.148072;PSBv2;
roadmap;dimacs;59;10;234723;214629;1;315.281;0.165945;PSBv2;
roadmap;dimacs;60;10;107313;88064;1;315.281;0.131208;PSBv2;
roadmap;dimacs;61;10;250064;58187;1;315.281;0.134462;PSBv2;
roadmap;dimacs;62;10;212821;191362;1;315.281;0.14575;PSBv2;
roadmap;dimacs;63;10;74274;116192;1;315.281;0.144976;PSBv2;
roadmap;dimacs;64;10;87717;165175;1;315.281;0.166228;PSBv2;
roadmap;dimacs;65;10;76812;36590;1;315.281;0.170425;PSBv2;
