domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;64/1;1;   1526444;    433636;84680;456;1089978;259318;1;3033;0.504853;513651;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;65/1;1;    653723;   1649198;619628;1796;6702822;1071768;1;3033;2.26612;472953;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;66/1;1;   1848324;   1867145;207351;309;2480055;103932;1;3033;0.264282;393261;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;67/1;1;    556081;   1705850;131686;545;1729213;327595;1;3033;0.6569;498699;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;68/1;1;   1041215;   1753708;535527;1133;7037992;387434;1;3033;0.914871;423485;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;69/1;1;   1673024;   1341690;235145;732;3011388;213792;1;3033;0.459917;464849;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;70/1;1;   1305038;   1494283;532061;1208;5867865;1269591;1;3033;2.62272;484074;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;71/1;1;    989350;    282657;490147;1040;5936533;695076;1;3033;1.50681;461291;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;72/1;1;    277177;    414997;617912;1573;6899112;1519468;1;3033;3.21251;472984;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;73/1;1;    189385;    632745;319084;1373;3513073;807610;1;3033;1.67554;482000;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;74/1;1;   1642632;    169223;180387;620;2265831;178477;1;3033;0.430518;414563;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;75/1;1;   1160966;    638119;1038391;3042;11495022;1711406;1;3033;3.70683;461689;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;76/1;1;   1759861;   1021392;702708;1542;8552462;1696418;1;3033;3.73033;454764;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;77/1;1;    681135;     95876;662821;1715;7581201;1338583;1;3033;2.755;485874;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;78/1;1;    614892;    385398;803037;2062;8944793;1759176;1;3033;3.88579;452720;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;79/1;1;   1726489;   1469303;862661;2275;9933278;1674606;1;3033;3.67157;456100;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;80/1;1;     52390;    909716;192130;593;2588915;313934;1;3033;0.650799;482382;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;81/1;1;   1438544;   1709652;210940;739;2861369;408761;1;3033;0.849367;481254;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;82/1;1;   1885245;   1219012;568631;967;7656866;909980;1;3033;1.94383;468138;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;83/1;1;    474128;    462404;632962;1664;6969701;1388479;1;3033;2.87506;482938;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;84/1;1;   1776146;    980278;386384;1128;5050966;902967;1;3033;1.92934;468019;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;85/1;1;   1391963;    468960;690267;2003;7717518;1493173;1;3033;3.14287;475098;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;86/1;1;   1052481;    543349;703537;2133;9460452;1433214;1;3033;3.14161;456203;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;87/1;1;   1821017;    791672;551935;1104;6671097;237784;1;3033;0.622392;382049;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;88/1;1;    135239;   1107730;177484;563;1990016;263805;1;3033;0.532607;495309;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;89/1;1;    105712;   1042809;626385;1613;8540319;1865097;1;3033;4.04854;460684;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;90/1;1;    269271;     31624;538827;1476;5830477;1224798;1;3033;2.56725;477085;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;91/1;1;    711516;   1110978;330196;1485;3813557;734668;1;3033;1.54941;474161;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;92/1;1;    129884;   1702774;256443;947;2963343;525195;1;3033;1.0986;478057;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
